,0,val_loss
113,6.5,"{'nlayers': 1, 'nodes_in_layer1': 244, 'nodes_in_layer2': nan, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'tanh', 'learning_rate': 0.24989069386950455}"
114,5.794966842418365,"{'nlayers': 2, 'nodes_in_layer1': 119, 'nodes_in_layer2': 74, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'tanh', 'learning_rate': 0.00024035147375128948}"
115,5.578427136866434,"{'nlayers': 3, 'nodes_in_layer1': 83, 'nodes_in_layer2': 66, 'nodes_in_layer3': 674, 'nodes_in_layer4': nan, 'act_fn': 'sigmoid', 'learning_rate': 0.0016901417803937072}"
116,6.300000000000001,"{'nlayers': 4, 'nodes_in_layer1': 35, 'nodes_in_layer2': 180, 'nodes_in_layer3': 167, 'nodes_in_layer4': 573, 'act_fn': 'sigmoid', 'learning_rate': 0.1135752744441226}"
117,3.9565607279183923,"{'nlayers': 2, 'nodes_in_layer1': 920, 'nodes_in_layer2': 43, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'relu', 'learning_rate': 0.002486342802164406}"
118,4.393419760436462,"{'nlayers': 4, 'nodes_in_layer1': 169, 'nodes_in_layer2': 138, 'nodes_in_layer3': 487, 'nodes_in_layer4': 294, 'act_fn': 'relu', 'learning_rate': 0.0004907248290654625}"
119,5.1295991583048055,"{'nlayers': 2, 'nodes_in_layer1': 272, 'nodes_in_layer2': 961, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'sigmoid', 'learning_rate': 0.01216684052648162}"
120,5.881006087772555,"{'nlayers': 2, 'nodes_in_layer1': 219, 'nodes_in_layer2': 44, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'sigmoid', 'learning_rate': 0.0015533757225557477}"
121,5.764831008997323,"{'nlayers': 2, 'nodes_in_layer1': 153, 'nodes_in_layer2': 754, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'sigmoid', 'learning_rate': 0.01600184396390261}"
122,5.208501234115532,"{'nlayers': 3, 'nodes_in_layer1': 360, 'nodes_in_layer2': 507, 'nodes_in_layer3': 158, 'nodes_in_layer4': nan, 'act_fn': 'tanh', 'learning_rate': 0.005289485046864315}"
123,6.2602962612400646,"{'nlayers': 4, 'nodes_in_layer1': 40, 'nodes_in_layer2': 38, 'nodes_in_layer3': 276, 'nodes_in_layer4': 107, 'act_fn': 'sigmoid', 'learning_rate': 0.017620602244401616}"
124,4.394853104171415,"{'nlayers': 4, 'nodes_in_layer1': 105, 'nodes_in_layer2': 206, 'nodes_in_layer3': 158, 'nodes_in_layer4': 243, 'act_fn': 'relu', 'learning_rate': 0.0002609801848555669}"
125,4.399963957093429,"{'nlayers': 4, 'nodes_in_layer1': 60, 'nodes_in_layer2': 359, 'nodes_in_layer3': 133, 'nodes_in_layer4': 665, 'act_fn': 'relu', 'learning_rate': 0.023570350350671617}"
126,5.794411991280232,"{'nlayers': 2, 'nodes_in_layer1': 258, 'nodes_in_layer2': 70, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'tanh', 'learning_rate': 0.0003372684509718733}"
127,6.300000000000001,"{'nlayers': 4, 'nodes_in_layer1': 107, 'nodes_in_layer2': 36, 'nodes_in_layer3': 215, 'nodes_in_layer4': 204, 'act_fn': 'sigmoid', 'learning_rate': 0.16246986507426597}"
128,6.485954315453329,"{'nlayers': 1, 'nodes_in_layer1': 184, 'nodes_in_layer2': nan, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'tanh', 'learning_rate': 0.001237698850099826}"
129,3.5426772870146914,"{'nlayers': 2, 'nodes_in_layer1': 513, 'nodes_in_layer2': 283, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'relu', 'learning_rate': 0.00624732259907023}"
130,5.495366613804497,"{'nlayers': 3, 'nodes_in_layer1': 781, 'nodes_in_layer2': 40, 'nodes_in_layer3': 84, 'nodes_in_layer4': nan, 'act_fn': 'tanh', 'learning_rate': 0.0001643296246472854}"
131,5.592637082449103,"{'nlayers': 3, 'nodes_in_layer1': 61, 'nodes_in_layer2': 66, 'nodes_in_layer3': 116, 'nodes_in_layer4': nan, 'act_fn': 'sigmoid', 'learning_rate': 0.000597692712343339}"
132,4.399999999999999,"{'nlayers': 4, 'nodes_in_layer1': 115, 'nodes_in_layer2': 159, 'nodes_in_layer3': 428, 'nodes_in_layer4': 36, 'act_fn': 'relu', 'learning_rate': 0.03481358178042366}"
133,5.496192459447098,"{'nlayers': 3, 'nodes_in_layer1': 599, 'nodes_in_layer2': 431, 'nodes_in_layer3': 36, 'nodes_in_layer4': nan, 'act_fn': 'sigmoid', 'learning_rate': 0.003614555615646644}"
134,4.6033580714434175,"{'nlayers': 3, 'nodes_in_layer1': 127, 'nodes_in_layer2': 46, 'nodes_in_layer3': 413, 'nodes_in_layer4': nan, 'act_fn': 'sigmoid', 'learning_rate': 0.009753936992710576}"
135,5.865496734276662,"{'nlayers': 1, 'nodes_in_layer1': 67, 'nodes_in_layer2': nan, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'sigmoid', 'learning_rate': 0.007643287232294855}"
136,6.499999340916515,"{'nlayers': 1, 'nodes_in_layer1': 703, 'nodes_in_layer2': nan, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'tanh', 'learning_rate': 0.026005732762547862}"
137,4.773523773664996,"{'nlayers': 3, 'nodes_in_layer1': 304, 'nodes_in_layer2': 169, 'nodes_in_layer3': 243, 'nodes_in_layer4': nan, 'act_fn': 'sigmoid', 'learning_rate': 0.011852164753793535}"
138,5.913930392872269,"{'nlayers': 4, 'nodes_in_layer1': 245, 'nodes_in_layer2': 227, 'nodes_in_layer3': 119, 'nodes_in_layer4': 103, 'act_fn': 'sigmoid', 'learning_rate': 0.014138994652775981}"
139,5.495751459504661,"{'nlayers': 3, 'nodes_in_layer1': 110, 'nodes_in_layer2': 981, 'nodes_in_layer3': 262, 'nodes_in_layer4': nan, 'act_fn': 'tanh', 'learning_rate': 8.530203072403416e-05}"
140,4.4366947007764015,"{'nlayers': 1, 'nodes_in_layer1': 54, 'nodes_in_layer2': nan, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'relu', 'learning_rate': 0.005098985864434221}"
141,3.995544783962644,"{'nlayers': 2, 'nodes_in_layer1': 61, 'nodes_in_layer2': 86, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'relu', 'learning_rate': 0.0001285140395163401}"
142,4.695713179536529,"{'nlayers': 1, 'nodes_in_layer1': 42, 'nodes_in_layer2': nan, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'relu', 'learning_rate': 9.344764877043318e-05}"
143,4.7,"{'nlayers': 1, 'nodes_in_layer1': 967, 'nodes_in_layer2': nan, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'relu', 'learning_rate': 0.16581524437711428}"
144,6.299974159329174,"{'nlayers': 4, 'nodes_in_layer1': 925, 'nodes_in_layer2': 645, 'nodes_in_layer3': 545, 'nodes_in_layer4': 78, 'act_fn': 'sigmoid', 'learning_rate': 0.023789274692112908}"
145,3.709314304274999,"{'nlayers': 1, 'nodes_in_layer1': 387, 'nodes_in_layer2': nan, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'relu', 'learning_rate': 0.010410418281630899}"
146,3.693780030492701,"{'nlayers': 3, 'nodes_in_layer1': 587, 'nodes_in_layer2': 65, 'nodes_in_layer3': 920, 'nodes_in_layer4': nan, 'act_fn': 'relu', 'learning_rate': 0.0004375826830807533}"
147,5.796398790115166,"{'nlayers': 4, 'nodes_in_layer1': 74, 'nodes_in_layer2': 48, 'nodes_in_layer3': 266, 'nodes_in_layer4': 87, 'act_fn': 'tanh', 'learning_rate': 0.005958724969771999}"
148,5.479202540144773,"{'nlayers': 3, 'nodes_in_layer1': 170, 'nodes_in_layer2': 203, 'nodes_in_layer3': 38, 'nodes_in_layer4': nan, 'act_fn': 'sigmoid', 'learning_rate': 0.003831894911316883}"
149,6.585842402886451,"{'nlayers': 1, 'nodes_in_layer1': 40, 'nodes_in_layer2': nan, 'nodes_in_layer3': nan, 'nodes_in_layer4': nan, 'act_fn': 'sigmoid', 'learning_rate': 0.0012458541131203497}"
